Sample ID,Pressure (PSI),Welding Time (ms),Angle (Deg),Force (N),Current (A),Thickness A (mm),Thickness B (mm),Material,PullTest (N),NuggetDiameter (mm),Category,Comments
49,60,1000,0,77.99,3300.65,0.656,0.64,AISI 1010 carbon steel,3245.9,3.8,Good,
51,60,1000,0,77.88,795.58,0.633,0.635,AISI 1010 carbon steel,3143.0,4.23,Good,
51,60,1000,0,77.85,1799.16,0.633,0.635,AISI 1010 carbon steel,3143.0,4.23,Good,
51,60,1000,0,77.82,2337.23,0.633,0.635,AISI 1010 carbon steel,3143.0,4.23,Good,
51,60,1000,0,77.79,2995.22,0.633,0.635,AISI 1010 carbon steel,3143.0,4.23,Good,
51,60,1000,0,77.76,2640.6,0.633,0.635,AISI 1010 carbon steel,3143.0,4.23,Good,
51,60,1000,0,77.72,2884.65,0.633,0.635,AISI 1010 carbon steel,3143.0,4.23,Good,
51,60,1000,0,77.7,2849.86,0.633,0.635,AISI 1010 carbon steel,3143.0,4.23,Good,
51,60,1000,0,77.74,3328.67,0.633,0.635,AISI 1010 carbon steel,3143.0,4.23,Good,
51,60,1000,0,77.77,2821.35,0.633,0.635,AISI 1010 carbon steel,3143.0,4.23,Good,
51,60,1000,0,77.8,3028.92,0.633,0.635,AISI 1010 carbon steel,3143.0,4.23,Good,
51,60,1000,0,77.83,2938.41,0.633,0.635,AISI 1010 carbon steel,3143.0,4.23,Good,
52,60,1000,0,77.82,1184.69,0.638,0.641,AISI 1010 carbon steel,3909.3,3.57,Good,
52,60,1000,0,77.8,2131.7,0.638,0.641,AISI 1010 carbon steel,3909.3,3.57,Good,
52,60,1000,0,77.78,2449.34,0.638,0.641,AISI 1010 carbon steel,3909.3,3.57,Good,
52,60,1000,0,77.77,2973.32,0.638,0.641,AISI 1010 carbon steel,3909.3,3.57,Good,
52,60,1000,0,77.75,2985.45,0.638,0.641,AISI 1010 carbon steel,3909.3,3.57,Good,
52,60,1000,0,77.73,2792.55,0.638,0.641,AISI 1010 carbon steel,3909.3,3.57,Good,
52,60,1000,0,77.71,2820.13,0.638,0.641,AISI 1010 carbon steel,3909.3,3.57,Good,
52,60,1000,0,77.73,3171.5,0.638,0.641,AISI 1010 carbon steel,3909.3,3.57,Good,
52,60,1000,0,77.74,3247.59,0.638,0.641,AISI 1010 carbon steel,3909.3,3.57,Good,
52,60,1000,0,77.75,2890.61,0.638,0.641,AISI 1010 carbon steel,3909.3,3.57,Good,
53,60,1000,0,83.72,1278.27,0.638,0.635,AISI 1010 carbon steel,3353.0,3.84,Good,
53,60,1000,0,83.84,1672.33,0.638,0.635,AISI 1010 carbon steel,3353.0,3.84,Good,
53,60,1000,0,83.95,2233.36,0.638,0.635,AISI 1010 carbon steel,3353.0,3.84,Good,
53,60,1000,0,84.07,2095.08,0.638,0.635,AISI 1010 carbon steel,3353.0,3.84,Good,
53,60,1000,0,84.2,2509.69,0.638,0.635,AISI 1010 carbon steel,3353.0,3.84,Good,
53,60,1000,0,84.32,2218.68,0.638,0.635,AISI 1010 carbon steel,3353.0,3.84,Good,
53,60,1000,0,84.44,2453.55,0.638,0.635,AISI 1010 carbon steel,3353.0,3.84,Good,
53,60,1000,0,84.71,2257.87,0.638,0.635,AISI 1010 carbon steel,3353.0,3.84,Good,
53,60,1000,0,84.96,2652.3,0.638,0.635,AISI 1010 carbon steel,3353.0,3.84,Good,
53,60,1000,0,85.22,2325.42,0.638,0.635,AISI 1010 carbon steel,3353.0,3.84,Good,
53,60,1000,0,85.48,2510.37,0.638,0.635,AISI 1010 carbon steel,3353.0,3.84,Good,
54,60,1000,0,85.58,1079.88,0.639,0.631,AISI 1010 carbon steel,3269.8,3.94,Good,
54,60,1000,0,85.68,1644.32,0.639,0.631,AISI 1010 carbon steel,3269.8,3.94,Good,
54,60,1000,0,85.78,1995.0,0.639,0.631,AISI 1010 carbon steel,3269.8,3.94,Good,
54,60,1000,0,85.88,2312.81,0.639,0.631,AISI 1010 carbon steel,3269.8,3.94,Good,
54,60,1000,0,85.99,2124.43,0.639,0.631,AISI 1010 carbon steel,3269.8,3.94,Good,
54,60,1000,0,86.1,2380.97,0.639,0.631,AISI 1010 carbon steel,3269.8,3.94,Good,
54,60,1000,0,86.1,2260.16,0.639,0.631,AISI 1010 carbon steel,3269.8,3.94,Good,
54,60,1000,0,85.95,2489.73,0.639,0.631,AISI 1010 carbon steel,3269.8,3.94,Good,
54,60,1000,0,85.8,2270.79,0.639,0.631,AISI 1010 carbon steel,3269.8,3.94,Good,
54,60,1000,0,85.65,2460.55,0.639,0.631,AISI 1010 carbon steel,3269.8,3.94,Good,
54,60,1000,0,85.49,2288.14,0.639,0.631,AISI 1010 carbon steel,3269.8,3.94,Good,
58,80,1000,0,100.52,1709.96,0.631,0.634,AISI 1010 carbon steel,2827.2,4.05,Good,
58,80,1000,0,100.36,2186.67,0.631,0.634,AISI 1010 carbon steel,2827.2,4.05,Good,
58,80,1000,0,100.2,2825.01,0.631,0.634,AISI 1010 carbon steel,2827.2,4.05,Good,
58,80,1000,0,100.04,3339.51,0.631,0.634,AISI 1010 carbon steel,2827.2,4.05,Good,
58,80,1000,0,99.88,4014.06,0.631,0.634,AISI 1010 carbon steel,2827.2,4.05,Good,
58,80,1000,0,99.72,3411.86,0.631,0.634,AISI 1010 carbon steel,2827.2,4.05,Good,
58,80,1000,0,99.65,3505.35,0.631,0.634,AISI 1010 carbon steel,2827.2,4.05,Good,
58,80,1000,0,99.58,3494.54,0.631,0.634,AISI 1010 carbon steel,2827.2,4.05,Good,
58,80,1000,0,99.51,4236.29,0.631,0.634,AISI 1010 carbon steel,2827.2,4.05,Good,
58,80,1000,0,99.43,3686.63,0.631,0.634,AISI 1010 carbon steel,2827.2,4.05,Good,
58,80,1000,0,99.36,3592.58,0.631,0.634,AISI 1010 carbon steel,2827.2,4.05,Good,
59,80,1000,0,99.28,2245.65,0.637,0.631,AISI 1010 carbon steel,2997.7,4.05,Good,
59,80,1000,0,99.04,2858.3,0.637,0.631,AISI 1010 carbon steel,2997.7,4.05,Good,
59,80,1000,0,98.81,3148.09,0.637,0.631,AISI 1010 carbon steel,2997.7,4.05,Good,
59,80,1000,0,98.58,3414.38,0.637,0.631,AISI 1010 carbon steel,2997.7,4.05,Good,
59,80,1000,0,98.36,3616.92,0.637,0.631,AISI 1010 carbon steel,2997.7,4.05,Good,
59,80,1000,0,98.13,4320.71,0.637,0.631,AISI 1010 carbon steel,2997.7,4.05,Good,
59,80,1000,0,97.95,3796.04,0.637,0.631,AISI 1010 carbon steel,2997.7,4.05,Good,
59,80,1000,0,97.77,3605.49,0.637,0.631,AISI 1010 carbon steel,2997.7,4.05,Good,
59,80,1000,0,97.59,3594.02,0.637,0.631,AISI 1010 carbon steel,2997.7,4.05,Good,
59,80,1000,0,97.41,4281.52,0.637,0.631,AISI 1010 carbon steel,2997.7,4.05,Good,
59,80,1000,0,97.24,4058.8,0.637,0.631,AISI 1010 carbon steel,2997.7,4.05,Good,
60,80,1000,0,97.12,2035.11,0.631,0.64,AISI 1010 carbon steel,2946.9,3.73,Good,
60,80,1000,0,97.01,2543.05,0.631,0.64,AISI 1010 carbon steel,2946.9,3.73,Good,
60,80,1000,0,96.88,3039.12,0.631,0.64,AISI 1010 carbon steel,2946.9,3.73,Good,
60,80,1000,0,96.74,3704.78,0.631,0.64,AISI 1010 carbon steel,2946.9,3.73,Good,
60,80,1000,0,96.58,3971.42,0.631,0.64,AISI 1010 carbon steel,2946.9,3.73,Good,
60,80,1000,0,96.42,3403.78,0.631,0.64,AISI 1010 carbon steel,2946.9,3.73,Good,
60,80,1000,0,96.35,3514.17,0.631,0.64,AISI 1010 carbon steel,2946.9,3.73,Good,
60,80,1000,0,96.35,3687.09,0.631,0.64,AISI 1010 carbon steel,2946.9,3.73,Good,
60,80,1000,0,96.32,4306.36,0.631,0.64,AISI 1010 carbon steel,2946.9,3.73,Good,
60,80,1000,0,96.29,3615.49,0.631,0.64,AISI 1010 carbon steel,2946.9,3.73,Good,
61,80,1000,0,96.35,1630.67,0.62,0.634,AISI 1010 carbon steel,2911.6,3.74,Good,
61,80,1000,0,96.77,1893.26,0.62,0.634,AISI 1010 carbon steel,2911.6,3.74,Good,
61,80,1000,0,97.2,2814.64,0.62,0.634,AISI 1010 carbon steel,2911.6,3.74,Good,
61,80,1000,0,97.63,3590.19,0.62,0.634,AISI 1010 carbon steel,2911.6,3.74,Good,
61,80,1000,0,98.08,3053.23,0.62,0.634,AISI 1010 carbon steel,2911.6,3.74,Good,
61,80,1000,0,98.53,3296.48,0.62,0.634,AISI 1010 carbon steel,2911.6,3.74,Good,
61,80,1000,0,98.99,3425.94,0.62,0.634,AISI 1010 carbon steel,2911.6,3.74,Good,
61,80,1000,0,99.45,4085.83,0.62,0.634,AISI 1010 carbon steel,2911.6,3.74,Good,
61,80,1000,0,99.85,3447.46,0.62,0.634,AISI 1010 carbon steel,2911.6,3.74,Good,
61,80,1000,0,100.27,3456.93,0.62,0.634,AISI 1010 carbon steel,2911.6,3.74,Good,
61,80,1000,0,100.69,3379.44,0.62,0.634,AISI 1010 carbon steel,2911.6,3.74,Good,
64,80,1000,0,100.04,1284.98,0.639,0.639,AISI 1010 carbon steel,2978.6,3.39,Good,
64,80,1000,0,100.35,1996.72,0.639,0.639,AISI 1010 carbon steel,2978.6,3.39,Good,
64,80,1000,0,100.67,3256.58,0.639,0.639,AISI 1010 carbon steel,2978.6,3.39,Good,
64,80,1000,0,100.98,3210.31,0.639,0.639,AISI 1010 carbon steel,2978.6,3.39,Good,
64,80,1000,0,101.29,3173.12,0.639,0.639,AISI 1010 carbon steel,2978.6,3.39,Good,
64,80,1000,0,101.61,3169.33,0.639,0.639,AISI 1010 carbon steel,2978.6,3.39,Good,
64,80,1000,0,101.92,3701.06,0.639,0.639,AISI 1010 carbon steel,2978.6,3.39,Good,
64,80,1000,0,102.22,3740.81,0.639,0.639,AISI 1010 carbon steel,2978.6,3.39,Good,
64,80,1000,0,102.53,3266.6,0.639,0.639,AISI 1010 carbon steel,2978.6,3.39,Good,
64,80,1000,0,102.84,3350.3,0.639,0.639,AISI 1010 carbon steel,2978.6,3.39,Good,
64,80,1000,0,103.17,3526.87,0.639,0.639,AISI 1010 carbon steel,2978.6,3.39,Good,
67,80,1000,0,104.74,1206.27,0.634,0.617,AISI 1010 carbon steel,2756.7,3.42,Good,
67,80,1000,0,104.63,2017.29,0.634,0.617,AISI 1010 carbon steel,2756.7,3.42,Good,
67,80,1000,0,104.53,2717.01,0.634,0.617,AISI 1010 carbon steel,2756.7,3.42,Good,
67,80,1000,0,104.44,3043.08,0.634,0.617,AISI 1010 carbon steel,2756.7,3.42,Good,
67,80,1000,0,104.39,3631.16,0.634,0.617,AISI 1010 carbon steel,2756.7,3.42,Good,
67,80,1000,0,104.34,3206.55,0.634,0.617,AISI 1010 carbon steel,2756.7,3.42,Good,
67,80,1000,0,104.28,3378.42,0.634,0.617,AISI 1010 carbon steel,2756.7,3.42,Good,
67,80,1000,0,104.22,3273.44,0.634,0.617,AISI 1010 carbon steel,2756.7,3.42,Good,
67,80,1000,0,104.18,3957.1,0.634,0.617,AISI 1010 carbon steel,2756.7,3.42,Good,
67,80,1000,0,104.14,3509.27,0.634,0.617,AISI 1010 carbon steel,2756.7,3.42,Good,
67,80,1000,0,104.09,3323.5,0.634,0.617,AISI 1010 carbon steel,2756.7,3.42,Good,
68,80,1000,0,103.99,1436.65,0.622,0.623,AISI 1010 carbon steel,2836.2,3.55,Good,
68,80,1000,0,103.89,1763.44,0.622,0.623,AISI 1010 carbon steel,2836.2,3.55,Good,
68,80,1000,0,103.81,2524.04,0.622,0.623,AISI 1010 carbon steel,2836.2,3.55,Good,
68,80,1000,0,103.75,2992.35,0.622,0.623,AISI 1010 carbon steel,2836.2,3.55,Good,
68,80,1000,0,103.71,3007.26,0.622,0.623,AISI 1010 carbon steel,2836.2,3.55,Good,
68,80,1000,0,103.68,3686.63,0.622,0.623,AISI 1010 carbon steel,2836.2,3.55,Good,
68,80,1000,0,103.65,3318.32,0.622,0.623,AISI 1010 carbon steel,2836.2,3.55,Good,
68,80,1000,0,103.68,3255.53,0.622,0.623,AISI 1010 carbon steel,2836.2,3.55,Good,
68,80,1000,0,103.72,3171.5,0.622,0.623,AISI 1010 carbon steel,2836.2,3.55,Good,
68,80,1000,0,103.74,3657.59,0.622,0.623,AISI 1010 carbon steel,2836.2,3.55,Good,
68,80,1000,0,103.75,3610.26,0.622,0.623,AISI 1010 carbon steel,2836.2,3.55,Good,
69,80,1000,0,103.69,1207.7,0.616,0.636,AISI 1010 carbon steel,2654.4,3.47,Good,
69,80,1000,0,103.63,2174.84,0.616,0.636,AISI 1010 carbon steel,2654.4,3.47,Good,
69,80,1000,0,103.57,2611.78,0.616,0.636,AISI 1010 carbon steel,2654.4,3.47,Good,
69,80,1000,0,103.53,2936.07,0.616,0.636,AISI 1010 carbon steel,2654.4,3.47,Good,
69,80,1000,0,103.51,3428.45,0.616,0.636,AISI 1010 carbon steel,2654.4,3.47,Good,
69,80,1000,0,103.49,3429.46,0.616,0.636,AISI 1010 carbon steel,2654.4,3.47,Good,
69,80,1000,0,103.49,3130.56,0.616,0.636,AISI 1010 carbon steel,2654.4,3.47,Good,
69,80,1000,0,103.54,3229.54,0.616,0.636,AISI 1010 carbon steel,2654.4,3.47,Good,
69,80,1000,0,103.58,3457.43,0.616,0.636,AISI 1010 carbon steel,2654.4,3.47,Good,
69,80,1000,0,103.63,3758.7,0.616,0.636,AISI 1010 carbon steel,2654.4,3.47,Good,
69,80,1000,0,103.65,3215.12,0.616,0.636,AISI 1010 carbon steel,2654.4,3.47,Good,
71,80,1000,0,104.11,1419.79,0.626,0.624,AISI 1010 carbon steel,2964.2,3.52,Good,
71,80,1000,0,104.19,2553.85,0.626,0.624,AISI 1010 carbon steel,2964.2,3.52,Good,
71,80,1000,0,104.28,3121.2,0.626,0.624,AISI 1010 carbon steel,2964.2,3.52,Good,
71,80,1000,0,104.37,3521.5,0.626,0.624,AISI 1010 carbon steel,2964.2,3.52,Good,
71,80,1000,0,104.46,3035.72,0.626,0.624,AISI 1010 carbon steel,2964.2,3.52,Good,
71,80,1000,0,104.54,3224.21,0.626,0.624,AISI 1010 carbon steel,2964.2,3.52,Good,
71,80,1000,0,104.62,3206.55,0.626,0.624,AISI 1010 carbon steel,2964.2,3.52,Good,
71,80,1000,0,104.69,3786.97,0.626,0.624,AISI 1010 carbon steel,2964.2,3.52,Good,
71,80,1000,0,104.76,3186.65,0.626,0.624,AISI 1010 carbon steel,2964.2,3.52,Good,
71,80,1000,0,104.82,3291.78,0.626,0.624,AISI 1010 carbon steel,2964.2,3.52,Good,
73,80,1000,0,105.62,1374.24,0.632,0.632,AISI 1010 carbon steel,2820.1,3.38,Good,
73,80,1000,0,105.66,1885.06,0.632,0.632,AISI 1010 carbon steel,2820.1,3.38,Good,
73,80,1000,0,105.7,2706.86,0.632,0.632,AISI 1010 carbon steel,2820.1,3.38,Good,
73,80,1000,0,105.75,3070.65,0.632,0.632,AISI 1010 carbon steel,2820.1,3.38,Good,
73,80,1000,0,105.78,3583.96,0.632,0.632,AISI 1010 carbon steel,2820.1,3.38,Good,
73,80,1000,0,105.81,3086.85,0.632,0.632,AISI 1010 carbon steel,2820.1,3.38,Good,
73,80,1000,0,105.81,3226.34,0.632,0.632,AISI 1010 carbon steel,2820.1,3.38,Good,
73,80,1000,0,105.81,3092.42,0.632,0.632,AISI 1010 carbon steel,2820.1,3.38,Good,
73,80,1000,0,105.81,3701.99,0.632,0.632,AISI 1010 carbon steel,2820.1,3.38,Good,
73,80,1000,0,105.8,3344.14,0.632,0.632,AISI 1010 carbon steel,2820.1,3.38,Good,
73,80,1000,0,105.8,3228.47,0.632,0.632,AISI 1010 carbon steel,2820.1,3.38,Good,
78,80,1000,0,106.35,1806.79,0.645,0.64,AISI 1010 carbon steel,2878.1,3.19,Good,
78,80,1000,0,106.37,2049.43,0.645,0.64,AISI 1010 carbon steel,2878.1,3.19,Good,
78,80,1000,0,106.41,2700.5,0.645,0.64,AISI 1010 carbon steel,2878.1,3.19,Good,
78,80,1000,0,106.43,3089.63,0.645,0.64,AISI 1010 carbon steel,2878.1,3.19,Good,
78,80,1000,0,106.45,3402.77,0.645,0.64,AISI 1010 carbon steel,2878.1,3.19,Good,
78,80,1000,0,106.46,2930.2,0.645,0.64,AISI 1010 carbon steel,2878.1,3.19,Good,
78,80,1000,0,106.46,3143.72,0.645,0.64,AISI 1010 carbon steel,2878.1,3.19,Good,
78,80,1000,0,106.45,3073.45,0.645,0.64,AISI 1010 carbon steel,2878.1,3.19,Good,
78,80,1000,0,106.44,3649.11,0.645,0.64,AISI 1010 carbon steel,2878.1,3.19,Good,
78,80,1000,0,106.43,3144.81,0.645,0.64,AISI 1010 carbon steel,2878.1,3.19,Good,
78,80,1000,0,106.42,3225.27,0.645,0.64,AISI 1010 carbon steel,2878.1,3.19,Good,
80,80,1000,0,106.42,867.96,0.627,0.637,AISI 1010 carbon steel,2744.1,3.38,Good,
80,80,1000,0,106.52,2030.04,0.627,0.637,AISI 1010 carbon steel,2744.1,3.38,Good,
80,80,1000,0,106.6,2459.15,0.627,0.637,AISI 1010 carbon steel,2744.1,3.38,Good,
80,80,1000,0,106.64,2913.13,0.627,0.637,AISI 1010 carbon steel,2744.1,3.38,Good,
80,80,1000,0,106.65,2829.87,0.627,0.637,AISI 1010 carbon steel,2744.1,3.38,Good,
80,80,1000,0,106.65,3365.67,0.627,0.637,AISI 1010 carbon steel,2744.1,3.38,Good,
80,80,1000,0,106.64,2801.78,0.627,0.637,AISI 1010 carbon steel,2744.1,3.38,Good,
80,80,1000,0,106.65,3300.65,0.627,0.637,AISI 1010 carbon steel,2744.1,3.38,Good,
80,80,1000,0,106.64,2905.45,0.627,0.637,AISI 1010 carbon steel,2744.1,3.38,Good,
80,80,1000,0,106.63,3283.41,0.627,0.637,AISI 1010 carbon steel,2744.1,3.38,Good,
80,80,1000,0,106.62,3145.36,0.627,0.637,AISI 1010 carbon steel,2744.1,3.38,Good,
81,80,1000,0,106.6,793.42,0.63,0.63,AISI 1010 carbon steel,2647.2,2.97,Good,
81,80,1000,0,106.59,2208.58,0.63,0.63,AISI 1010 carbon steel,2647.2,2.97,Good,
81,80,1000,0,106.58,3047.03,0.63,0.63,AISI 1010 carbon steel,2647.2,2.97,Good,
81,80,1000,0,106.58,2715.74,0.63,0.63,AISI 1010 carbon steel,2647.2,2.97,Good,
81,80,1000,0,106.57,3051.54,0.63,0.63,AISI 1010 carbon steel,2647.2,2.97,Good,
81,80,1000,0,106.54,2830.48,0.63,0.63,AISI 1010 carbon steel,2647.2,2.97,Good,
81,80,1000,0,106.53,3333.32,0.63,0.63,AISI 1010 carbon steel,2647.2,2.97,Good,
81,80,1000,0,106.43,2995.8,0.63,0.63,AISI 1010 carbon steel,2647.2,2.97,Good,
81,80,1000,0,106.36,3095.2,0.63,0.63,AISI 1010 carbon steel,2647.2,2.97,Good,
81,80,1000,0,106.31,3000.96,0.63,0.63,AISI 1010 carbon steel,2647.2,2.97,Good,
82,80,1000,0,106.29,934.74,0.657,0.637,AISI 1010 carbon steel,3049.1,4.25,Good,
82,80,1000,0,106.27,1692.77,0.657,0.637,AISI 1010 carbon steel,3049.1,4.25,Good,
82,80,1000,0,106.26,2388.18,0.657,0.637,AISI 1010 carbon steel,3049.1,4.25,Good,
82,80,1000,0,106.26,2885.84,0.657,0.637,AISI 1010 carbon steel,3049.1,4.25,Good,
82,80,1000,0,106.25,2735.93,0.657,0.637,AISI 1010 carbon steel,3049.1,4.25,Good,
82,80,1000,0,106.24,3123.96,0.657,0.637,AISI 1010 carbon steel,3049.1,4.25,Good,
82,80,1000,0,106.23,2750.35,0.657,0.637,AISI 1010 carbon steel,3049.1,4.25,Good,
82,80,1000,0,106.22,3105.18,0.657,0.637,AISI 1010 carbon steel,3049.1,4.25,Good,
82,80,1000,0,106.23,2794.4,0.657,0.637,AISI 1010 carbon steel,3049.1,4.25,Good,
82,80,1000,0,106.23,3211.38,0.657,0.637,AISI 1010 carbon steel,3049.1,4.25,Good,
82,80,1000,0,106.23,2931.38,0.657,0.637,AISI 1010 carbon steel,3049.1,4.25,Good,
86,80,800,0,114.92,2260.16,0.645,0.625,AISI 1010 carbon steel,2616.1,3.22,Good,
86,80,800,0,114.96,2511.74,0.645,0.625,AISI 1010 carbon steel,2616.1,3.22,Good,
86,80,800,0,115.45,3088.52,0.645,0.625,AISI 1010 carbon steel,2616.1,3.22,Good,
86,80,800,0,113.22,3960.14,0.645,0.625,AISI 1010 carbon steel,2616.1,3.22,Good,
86,80,800,0,114.34,3539.53,0.645,0.625,AISI 1010 carbon steel,2616.1,3.22,Good,
86,80,800,0,113.46,3314.17,0.645,0.625,AISI 1010 carbon steel,2616.1,3.22,Good,
86,80,800,0,114.91,3261.86,0.645,0.625,AISI 1010 carbon steel,2616.1,3.22,Good,
86,80,800,0,113.5,3663.22,0.645,0.625,AISI 1010 carbon steel,2616.1,3.22,Good,
89,80,800,0,114.05,1295.64,0.628,0.634,AISI 1010 carbon steel,2992.3,3.31,Explode,
89,80,800,0,114.04,1792.46,0.628,0.634,AISI 1010 carbon steel,2992.3,3.31,Explode,
89,80,800,0,114.03,2493.88,0.628,0.634,AISI 1010 carbon steel,2992.3,3.31,Explode,
89,80,800,0,114.03,2890.01,0.628,0.634,AISI 1010 carbon steel,2992.3,3.31,Explode,
89,80,800,0,114.03,2897.74,0.628,0.634,AISI 1010 carbon steel,2992.3,3.31,Explode,
89,80,800,0,114.03,3526.39,0.628,0.634,AISI 1010 carbon steel,2992.3,3.31,Explode,
89,80,800,0,114.02,3172.58,0.628,0.634,AISI 1010 carbon steel,2992.3,3.31,Explode,
89,80,800,0,114.0,3222.61,0.628,0.634,AISI 1010 carbon steel,2992.3,3.31,Explode,
89,80,800,0,113.99,3086.85,0.628,0.634,AISI 1010 carbon steel,2992.3,3.31,Explode,
90,80,800,0,114.0,1180.33,0.635,0.623,AISI 1010 carbon steel,2781.8,3.71,Good,
90,80,800,0,114.02,1589.0,0.635,0.623,AISI 1010 carbon steel,2781.8,3.71,Good,
90,80,800,0,114.03,2071.14,0.635,0.623,AISI 1010 carbon steel,2781.8,3.71,Good,
90,80,800,0,114.04,2589.29,0.635,0.623,AISI 1010 carbon steel,2781.8,3.71,Good,
90,80,800,0,114.05,2708.76,0.635,0.623,AISI 1010 carbon steel,2781.8,3.71,Good,
90,80,800,0,114.07,3388.59,0.635,0.623,AISI 1010 carbon steel,2781.8,3.71,Good,
90,80,800,0,114.08,3363.11,0.635,0.623,AISI 1010 carbon steel,2781.8,3.71,Good,
90,80,800,0,114.09,3020.95,0.635,0.623,AISI 1010 carbon steel,2781.8,3.71,Good,
90,80,800,0,114.09,3091.3,0.635,0.623,AISI 1010 carbon steel,2781.8,3.71,Good,
94,80,800,0,115.32,1073.49,0.645,0.632,AISI 1010 carbon steel,2644.8,3.28,Good,
94,80,800,0,115.27,2275.33,0.645,0.632,AISI 1010 carbon steel,2644.8,3.28,Good,
94,80,800,0,115.24,2814.03,0.645,0.632,AISI 1010 carbon steel,2644.8,3.28,Good,
94,80,800,0,115.22,2827.44,0.645,0.632,AISI 1010 carbon steel,2644.8,3.28,Good,
94,80,800,0,115.2,3445.97,0.645,0.632,AISI 1010 carbon steel,2644.8,3.28,Good,
94,80,800,0,115.17,3164.44,0.645,0.632,AISI 1010 carbon steel,2644.8,3.28,Good,
94,80,800,0,115.15,3119.55,0.645,0.632,AISI 1010 carbon steel,2644.8,3.28,Good,
94,80,800,0,115.13,3066.73,0.645,0.632,AISI 1010 carbon steel,2644.8,3.28,Good,
95,80,800,0,115.11,1140.31,0.623,0.633,AISI 1010 carbon steel,2585.6,3.14,Good,
95,80,800,0,115.08,1892.35,0.623,0.633,AISI 1010 carbon steel,2585.6,3.14,Good,
95,80,800,0,115.02,2582.64,0.623,0.633,AISI 1010 carbon steel,2585.6,3.14,Good,
95,80,800,0,114.97,2860.7,0.623,0.633,AISI 1010 carbon steel,2585.6,3.14,Good,
95,80,800,0,114.94,2861.3,0.623,0.633,AISI 1010 carbon steel,2585.6,3.14,Good,
95,80,800,0,114.9,3387.57,0.623,0.633,AISI 1010 carbon steel,2585.6,3.14,Good,
95,80,800,0,114.87,3290.21,0.623,0.633,AISI 1010 carbon steel,2585.6,3.14,Good,
95,80,800,0,114.83,3048.72,0.623,0.633,AISI 1010 carbon steel,2585.6,3.14,Good,
95,80,800,0,114.79,3100.19,0.623,0.633,AISI 1010 carbon steel,2585.6,3.14,Good,
96,80,800,0,114.78,1421.0,0.634,0.636,AISI 1010 carbon steel,2996.5,3.22,Good,
96,80,800,0,114.82,1908.64,0.634,0.636,AISI 1010 carbon steel,2996.5,3.22,Good,
96,80,800,0,114.85,2553.17,0.634,0.636,AISI 1010 carbon steel,2996.5,3.22,Good,
96,80,800,0,114.89,3127.81,0.634,0.636,AISI 1010 carbon steel,2996.5,3.22,Good,
96,80,800,0,114.91,3230.07,0.634,0.636,AISI 1010 carbon steel,2996.5,3.22,Good,
96,80,800,0,114.93,2945.43,0.634,0.636,AISI 1010 carbon steel,2996.5,3.22,Good,
96,80,800,0,114.94,3072.33,0.634,0.636,AISI 1010 carbon steel,2996.5,3.22,Good,
96,80,800,0,114.95,3145.9,0.634,0.636,AISI 1010 carbon steel,2996.5,3.22,Good,
96,80,800,0,114.97,3525.9,0.634,0.636,AISI 1010 carbon steel,2996.5,3.22,Good,
97,80,800,0,115.0,1200.56,0.625,0.636,AISI 1010 carbon steel,2787.8,3.46,Good,
97,80,800,0,115.04,2783.92,0.625,0.636,AISI 1010 carbon steel,2787.8,3.46,Good,
97,80,800,0,115.09,3137.14,0.625,0.636,AISI 1010 carbon steel,2787.8,3.46,Good,
97,80,800,0,115.14,2806.07,0.625,0.636,AISI 1010 carbon steel,2787.8,3.46,Good,
97,80,800,0,115.17,2975.64,0.625,0.636,AISI 1010 carbon steel,2787.8,3.46,Good,
97,80,800,0,115.2,3079.04,0.625,0.636,AISI 1010 carbon steel,2787.8,3.46,Good,
97,80,800,0,115.24,3493.55,0.625,0.636,AISI 1010 carbon steel,2787.8,3.46,Good,
97,80,800,0,115.28,2968.11,0.625,0.636,AISI 1010 carbon steel,2787.8,3.46,Good,
98,80,800,0,115.33,897.19,0.632,0.634,AISI 1010 carbon steel,2565.9,3.26,Good,
98,80,800,0,115.38,1954.06,0.632,0.634,AISI 1010 carbon steel,2565.9,3.26,Good,
98,80,800,0,115.44,2964.05,0.632,0.634,AISI 1010 carbon steel,2565.9,3.26,Good,
98,80,800,0,115.51,2803.0,0.632,0.634,AISI 1010 carbon steel,2565.9,3.26,Good,
98,80,800,0,115.55,2979.1,0.632,0.634,AISI 1010 carbon steel,2565.9,3.26,Good,
98,80,800,0,115.6,2894.18,0.632,0.634,AISI 1010 carbon steel,2565.9,3.26,Good,
98,80,800,0,115.66,3408.33,0.632,0.634,AISI 1010 carbon steel,2565.9,3.26,Good,
98,80,800,0,115.72,3238.58,0.632,0.634,AISI 1010 carbon steel,2565.9,3.26,Good,
98,80,800,0,115.78,3086.85,0.632,0.634,AISI 1010 carbon steel,2565.9,3.26,Good,
99,80,800,0,115.78,1238.63,0.653,0.635,AISI 1010 carbon steel,2582.0,3.09,Good,
99,80,800,0,115.7,2416.11,0.653,0.635,AISI 1010 carbon steel,2582.0,3.09,Good,
99,80,800,0,115.63,3315.73,0.653,0.635,AISI 1010 carbon steel,2582.0,3.09,Good,
99,80,800,0,115.57,2988.9,0.653,0.635,AISI 1010 carbon steel,2582.0,3.09,Good,
